datestamp,date,time,hour,temperature,windspeed,pressure,cloudcover
2021-07-13 17:00:00,2021-07-13,17:00:00,17,8.394164085,4.035527706,101859.3203,0.4950769544
2021-07-13 18:00:00,2021-07-13,18:00:00,18,7.899789333,4.109061718,101862.0156,0.5068763494
2021-07-13 19:00:00,2021-07-13,19:00:00,19,8.071115494,4.121319294,101882.1016,0.5110068321
2021-07-13 20:00:00,2021-07-13,20:00:00,20,7.870300293,4.179405689,101906.4375,0.5164046288
2021-07-13 21:00:00,2021-07-13,21:00:00,21,8.246128082,4.28171587,101928.3906,0.5261680484
2021-07-13 22:00:00,2021-07-13,22:00:00,22,9.830842018,4.340734005,101946.7109,0.5297914147
2021-07-13 23:00:00,2021-07-13,23:00:00,23,10.85135746,4.518714905,101954.4922,0.5231125951
2021-07-14 00:00:00,2021-07-14,0:00:00,0,12.10498333,4.689862728,101943.3672,0.5180181265
2021-07-14 01:00:00,2021-07-14,1:00:00,1,13.32532883,4.830263615,101916.9297,0.5223096013
2021-07-14 02:00:00,2021-07-14,2:00:00,2,13.93566227,4.982188225,101888.1719,0.5274620652
2021-07-14 03:00:00,2021-07-14,3:00:00,3,14.67121792,5.05079937,101864.1953,0.5262855291
2021-07-14 04:00:00,2021-07-14,4:00:00,4,14.89587975,5.047948837,101843.4063,0.5245651007
2021-07-14 05:00:00,2021-07-14,5:00:00,5,14.69812775,5.050602913,101826.6094,0.5245155692
2021-07-14 06:00:00,2021-07-14,6:00:00,6,14.2733593,5.018676758,101820.2656,0.5154219866
2021-07-14 07:00:00,2021-07-14,7:00:00,7,13.4574976,4.862019539,101828.6016,0.493370533
2021-07-14 08:00:00,2021-07-14,8:00:00,8,13.10326004,4.771596432,101849.9219,0.4731795788
2021-07-14 09:00:00,2021-07-14,9:00:00,9,12.50305367,4.678300858,101879.6719,0.467664063
2021-07-14 10:00:00,2021-07-14,10:00:00,10,11.02810955,4.491532326,101910.4453,0.4702248275
2021-07-14 11:00:00,2021-07-14,11:00:00,11,10.2175827,4.369689941,101931.7969,0.4696970582
2021-07-14 12:00:00,2021-07-14,12:00:00,12,9.741059303,4.23660326,101937.5313,0.4673568606
2021-07-14 13:00:00,2021-07-14,13:00:00,13,9.243131638,4.13652277,101930.7656,0.4680224061
2021-07-14 14:00:00,2021-07-14,14:00:00,14,9.162684441,4.093296528,101916.3516,0.4693240225
2021-07-14 15:00:00,2021-07-14,15:00:00,15,8.603837967,4.078034878,101894.1172,0.4707742631
2021-07-14 16:00:00,2021-07-14,16:00:00,16,8.44349575,4.066270828,101867.0469,0.4790684581
2021-07-14 17:00:00,2021-07-14,17:00:00,17,8.40801239,4.062803268,101848.6875,0.4944588542
2021-07-14 18:00:00,2021-07-14,18:00:00,18,7.91381073,4.136221886,101851.3906,0.5062623024
2021-07-14 19:00:00,2021-07-14,19:00:00,19,8.085309029,4.148364067,101871.4844,0.5103968978
2021-07-14 20:00:00,2021-07-14,20:00:00,20,7.884663582,4.206334114,101895.8359,0.5157987475
2021-07-14 21:00:00,2021-07-14,21:00:00,21,8.26066494,4.308528423,101917.7969,0.5255661607
2021-07-14 22:00:00,2021-07-14,22:00:00,22,9.845552444,4.36743021,101936.125,0.5291935802
2021-07-14 23:00:00,2021-07-14,23:00:00,23,10.86623955,4.545293808,101943.9219,0.5225188732
2021-07-15 00:00:00,2021-07-15,0:00:00,0,12.12003899,4.716325283,101932.8047,0.5174283981
2021-07-15 01:00:00,2021-07-15,1:00:00,1,13.3405571,4.856609344,101906.375,0.5217240453
2021-07-15 02:00:00,2021-07-15,2:00:00,2,13.9510622,5.008416653,101877.6328,0.5268805027
2021-07-15 03:00:00,2021-07-15,3:00:00,3,14.68679428,5.076909542,101853.6641,0.5257080197
2021-07-15 04:00:00,2021-07-15,4:00:00,4,14.91162968,5.073941708,101832.8906,0.523991704
2021-07-15 05:00:00,2021-07-15,5:00:00,5,14.71405315,5.076478004,101816.0938,0.5239462852
2021-07-15 06:00:00,2021-07-15,6:00:00,6,14.28946018,5.044433594,101809.7656,0.5148568153
2021-07-15 07:00:00,2021-07-15,7:00:00,7,13.47377205,4.887658119,101818.1172,0.4928094149
2021-07-15 08:00:00,2021-07-15,8:00:00,8,13.11970901,4.797116756,101839.4453,0.4726225734
2021-07-15 09:00:00,2021-07-15,9:00:00,9,12.51967621,4.703701973,101869.2031,0.4671111703
2021-07-15 10:00:00,2021-07-15,10:00:00,10,11.04490376,4.516814232,101899.9922,0.4696760476
2021-07-15 11:00:00,2021-07-15,11:00:00,11,10.23455334,4.394853115,101921.3594,0.4691524208
2021-07-15 12:00:00,2021-07-15,12:00:00,12,9.758206367,4.261646271,101927.1016,0.4668163359
2021-07-15 13:00:00,2021-07-15,13:00:00,13,9.260453224,4.161446571,101920.3516,0.4674859643
2021-07-15 14:00:00,2021-07-15,14:00:00,14,9.180181503,4.118100166,101905.9453,0.4687917531
2021-07-15 15:00:00,2021-07-15,15:00:00,15,8.621510506,4.102718353,101883.7266,0.4702461064
2021-07-15 16:00:00,2021-07-15,16:00:00,16,8.461340904,4.090834141,101856.6641,0.478544414
2021-07-15 17:00:00,2021-07-15,17:00:00,17,8.426034927,4.087245941,101838.3203,0.4939389825
2021-07-15 18:00:00,2021-07-15,18:00:00,18,7.932007313,4.160543919,101841.0391,0.5057465434
2021-07-15 19:00:00,2021-07-15,19:00:00,19,8.103682518,4.17256546,101861.1484,0.5098852515
2021-07-15 20:00:00,2021-07-15,20:00:00,20,7.903213501,4.230414867,101885.5078,0.5152912736
2021-07-15 21:00:00,2021-07-15,21:00:00,21,8.279389381,4.332487583,101907.4844,0.5250628591
2021-07-15 22:00:00,2021-07-15,22:00:00,22,9.864451408,4.391267776,101925.8281,0.5286943913
2021-07-15 23:00:00,2021-07-15,23:00:00,23,10.88531494,4.569010258,101933.6328,0.5220238566
2021-07-16 00:00:00,2021-07-16,0:00:00,0,12.13928699,4.739919662,101922.5313,0.5169375539
2021-07-16 01:00:00,2021-07-16,1:00:00,1,13.35998344,4.880081177,101896.1172,0.5212373137
2021-07-16 02:00:00,2021-07-16,2:00:00,2,13.97066307,5.031766415,101867.3906,0.5263980031
2021-07-16 03:00:00,2021-07-16,3:00:00,3,14.70657158,5.100137234,101843.4297,0.5252296925
2021-07-16 04:00:00,2021-07-16,4:00:00,4,14.9315834,5.097046375,101822.6719,0.5235174894
2021-07-16 05:00:00,2021-07-16,5:00:00,5,14.73418045,5.099460125,101805.8984,0.5234763026
2021-07-16 06:00:00,2021-07-16,6:00:00,6,14.309762,5.067293167,101799.5859,0.5143909454
2021-07-16 07:00:00,2021-07-16,7:00:00,7,13.49424839,4.910394192,101807.9453,0.4923477769
2021-07-16 08:00:00,2021-07-16,8:00:00,8,13.14036083,4.819729328,101829.2891,0.4721650779
2021-07-16 09:00:00,2021-07-16,9:00:00,9,12.54050255,4.726191521,101859.0625,0.4666578472
2021-07-16 10:00:00,2021-07-16,10:00:00,10,11.06590843,4.539180279,101889.8672,0.4692269564
2021-07-16 11:00:00,2021-07-16,11:00:00,11,10.25573158,4.417095661,101911.25,0.4687074721
2021-07-16 12:00:00,2021-07-16,12:00:00,12,9.779558182,4.283764839,101917.0078,0.4663756192
2021-07-16 13:00:00,2021-07-16,13:00:00,13,9.281978607,4.183441162,101910.2734,0.4670494199
2021-07-16 14:00:00,2021-07-16,14:00:00,14,9.201882362,4.139970303,101895.8906,0.4683593512
2021-07-16 15:00:00,2021-07-16,15:00:00,15,8.643385887,4.124464035,101873.6797,0.4698179662
2021-07-16 16:00:00,2021-07-16,16:00:00,16,8.483391762,4.112454891,101846.6406,0.4781205058
2021-07-16 17:00:00,2021-07-16,17:00:00,17,8.448259354,4.108742237,101828.3047,0.4935192168
2021-07-16 18:00:00,2021-07-16,18:00:00,18,7.954404354,4.181915283,101831.0469,0.5053310394
2021-07-16 19:00:00,2021-07-16,19:00:00,19,8.126252174,4.193811417,101851.1719,0.5094738603
2021-07-16 20:00:00,2021-07-16,20:00:00,20,7.925956726,4.251535892,101875.5469,0.5148841739
2021-07-16 21:00:00,2021-07-16,21:00:00,21,8.302306175,4.353482723,101897.5391,0.5246599317
2021-07-16 22:00:00,2021-07-16,22:00:00,22,9.887541771,4.412137508,101915.8984,0.5282956958
2021-07-16 23:00:00,2021-07-16,23:00:00,23,10.90857792,4.589754581,101923.7188,0.5216293335
2021-07-17 00:00:00,2021-07-17,0:00:00,0,12.16272545,4.760537624,101912.6406,0.5165472627
2021-07-17 01:00:00,2021-07-17,1:00:00,1,13.3835907,4.900573254,101886.2422,0.5208512545
2021-07-17 02:00:00,2021-07-17,2:00:00,2,13.99444389,5.052132607,101857.5313,0.5260161161
2021-07-17 03:00:00,2021-07-17,3:00:00,3,14.73052216,5.120377064,101833.5938,0.5248520374
2021-07-17 04:00:00,2021-07-17,4:00:00,4,14.95570755,5.11716032,101812.8516,0.5231441259
2021-07-17 05:00:00,2021-07-17,5:00:00,5,14.7584753,5.119447231,101796.0938,0.5231070518
2021-07-17 06:00:00,2021-07-17,6:00:00,6,14.33422852,5.087153435,101789.7969,0.5140259862
2021-07-17 07:00:00,2021-07-17,7:00:00,7,13.51888657,4.930127621,101798.1797,0.4919870496
2021-07-17 08:00:00,2021-07-17,8:00:00,8,13.16516972,4.839335918,101819.5391,0.4718085825
2021-07-17 09:00:00,2021-07-17,9:00:00,9,12.56548214,4.745671272,101849.3359,0.4663055539
2021-07-17 10:00:00,2021-07-17,10:00:00,10,11.09105492,4.558532238,101880.1563,0.468878895
2021-07-17 11:00:00,2021-07-17,11:00:00,11,10.28104973,4.436319828,101901.5547,0.4683636725
2021-07-17 12:00:00,2021-07-17,12:00:00,12,9.805045128,4.302862167,101907.3359,0.4660359919
2021-07-17 13:00:00,2021-07-17,13:00:00,13,9.307634354,4.202410221,101900.6172,0.4667140543
2021-07-17 14:00:00,2021-07-17,14:00:00,14,9.227707863,4.158811569,101886.25,0.4680282176
2021-07-17 15:00:00,2021-07-17,15:00:00,15,8.669379234,4.143177509,101864.0703,0.4694910347
2021-07-17 16:00:00,2021-07-17,16:00:00,16,8.509551048,4.131040096,101837.0391,0.4777978361
2021-07-17 17:00:00,2021-07-17,17:00:00,17,8.474585533,4.12719965,101818.7344,0.493200779
2021-07-17 18:00:00,2021-07-17,18:00:00,18,7.980899811,4.200244427,101821.4844,0.5050167441
2021-07-17 19:00:00,2021-07-17,19:00:00,19,8.152915001,4.212012291,101841.6328,0.5091639161
2021-07-17 20:00:00,2021-07-17,20:00:00,20,7.952784538,4.269608021,101866.0313,0.514578402
2021-07-17 21:00:00,2021-07-17,21:00:00,21,8.329301834,4.371426582,101888.0469,0.5243583918
2021-07-17 22:00:00,2021-07-17,22:00:00,22,9.914701462,4.429952621,101906.4219,0.5279984474
2021-07-17 23:00:00,2021-07-17,23:00:00,23,10.9359026,4.607440472,101914.2656,0.5213362575
2021-07-18 00:00:00,2021-07-18,0:00:00,0,12.19021511,4.778094769,101903.2031,0.5162584186
2021-07-18 01:00:00,2021-07-18,1:00:00,1,13.41124535,4.918001175,101876.8281,0.5205667019
2021-07-18 02:00:00,2021-07-18,2:00:00,2,14.02226353,5.069431782,101848.1406,0.5257357955
2021-07-18 03:00:00,2021-07-18,3:00:00,3,14.75850296,5.137546539,101824.2188,0.5245759487
2021-07-18 04:00:00,2021-07-18,4:00:00,4,14.98385143,5.134200096,101803.5,0.5228722095
2021-07-18 05:00:00,2021-07-18,5:00:00,5,14.78678036,5.136357307,101786.7656,0.522839427
2021-07-18 06:00:00,2021-07-18,6:00:00,6,14.36269569,5.103934288,101780.4922,0.5137625933
2021-07-18 07:00:00,2021-07-18,7:00:00,7,13.54751396,4.946778774,101788.8906,0.491727829
2021-07-18 08:00:00,2021-07-18,8:00:00,8,13.19396019,4.855857372,101810.2734,0.4715536237
2021-07-18 09:00:00,2021-07-18,9:00:00,9,12.59443188,4.76206255,101840.0938,0.466054827
2021-07-18 10:00:00,2021-07-18,10:00:00,10,11.12016582,4.574793816,101870.9375,0.4686323702
2021-07-18 11:00:00,2021-07-18,11:00:00,11,10.31031895,4.452451229,101892.3594,0.4681214094
2021-07-18 12:00:00,2021-07-18,12:00:00,12,9.83447361,4.318863392,101898.1641,0.4657979608
2021-07-18 13:00:00,2021-07-18,13:00:00,13,9.337221146,4.218281269,101891.4688,0.4664802253
2021-07-18 14:00:00,2021-07-18,14:00:00,14,9.257451057,4.174552441,101877.125,0.4677986503
2021-07-18 15:00:00,2021-07-18,15:00:00,15,8.699278831,4.158787727,101854.9609,0.4692656696
2021-07-18 16:00:00,2021-07-18,16:00:00,16,8.539608955,4.146520138,101827.9609,0.477576673
2021-07-18 17:00:00,2021-07-18,17:00:00,17,8.504798889,4.142549038,101809.6719,0.4929839075
2021-07-18 18:00:00,2021-07-18,18:00:00,18,8.011269569,4.215462685,101812.4531,0.5048041344
2021-07-18 19:00:00,2021-07-18,19:00:00,19,8.183438301,4.227099419,101832.625,0.5089554191
2021-07-18 20:00:00,2021-07-18,20:00:00,20,7.983461857,4.284564495,101857.0391,0.5143741369
2021-07-18 21:00:00,2021-07-18,21:00:00,21,8.36013031,4.386252403,101879.0781,0.5241584182
2021-07-18 22:00:00,2021-07-18,22:00:00,22,9.945685387,4.444647312,101897.4844,0.5278025866
2021-07-18 23:00:00,2021-07-18,23:00:00,23,10.96703815,4.622004032,101905.3516,0.5211446881
2021-07-19 00:00:00,2021-07-19,0:00:00,0,12.22150326,4.792527199,101894.3125,0.5160710812
2021-07-19 01:00:00,2021-07-19,1:00:00,1,13.44268322,4.932302475,101867.9609,0.5203834772
2021-07-19 02:00:00,2021-07-19,2:00:00,2,14.05385113,5.083601475,101839.2969,0.5255568624
2021-07-19 03:00:00,2021-07-19,3:00:00,3,14.7902422,5.151585579,101815.4063,0.5244011879
2021-07-19 04:00:00,2021-07-19,4:00:00,4,15.01573563,5.148107529,101794.7031,0.5227016807
2021-07-19 05:00:00,2021-07-19,5:00:00,5,14.81881618,5.150133133,101778.0,0.52267313
2021-07-19 06:00:00,2021-07-19,6:00:00,6,14.39487934,5.117578506,101771.75,0.5136004686
2021-07-19 07:00:00,2021-07-19,7:00:00,7,13.57984447,4.960291386,101780.1719,0.4915699661
2021-07-19 08:00:00,2021-07-19,8:00:00,8,13.22643566,4.869238377,101801.5859,0.4713999331
2021-07-19 09:00:00,2021-07-19,9:00:00,9,12.62705326,4.77531147,101831.4297,0.4659053683
2021-07-19 10:00:00,2021-07-19,10:00:00,10,11.15293121,4.587911606,101862.2969,0.4684870839
2021-07-19 11:00:00,2021-07-19,11:00:00,11,10.34322929,4.465436935,101883.7422,0.4679802656
2021-07-19 12:00:00,2021-07-19,12:00:00,12,9.867526054,4.331717014,101889.5703,0.4656610787
2021-07-19 13:00:00,2021-07-19,13:00:00,13,9.370416641,4.231002808,101882.9063,0.4663475454
2021-07-19 14:00:00,2021-07-19,14:00:00,14,9.290789604,4.187142372,101868.5859,0.4676701128
2021-07-19 15:00:00,2021-07-19,15:00:00,15,8.732757568,4.171245575,101846.4531,0.4691413343
2021-07-19 16:00:00,2021-07-19,16:00:00,16,8.573227882,4.158845901,101819.4766,0.4774565101
2021-07-19 17:00:00,2021-07-19,17:00:00,17,8.538557053,4.154742241,101801.2109,0.4928679168
2021-07-19 18:00:00,2021-07-19,18:00:00,18,8.045164108,4.227524281,101804.0156,0.5046923161
2021-07-19 19:00:00,2021-07-19,19:00:00,19,8.21747303,4.239028931,101824.2188,0.5088478327
2021-07-19 20:00:00,2021-07-19,20:00:00,20,8.017635345,4.296361446,101848.6641,0.5142706633
2021-07-19 21:00:00,2021-07-19,21:00:00,21,8.394440651,4.397917271,101870.7266,0.5240590572
2021-07-19 22:00:00,2021-07-19,22:00:00,22,9.980130196,4.456180096,101889.1563,0.5277075171
2021-07-19 23:00:00,2021-07-19,23:00:00,23,11.00161743,4.633404732,101897.0547,0.5210537314
2021-07-20 00:00:00,2021-07-20,0:00:00,0,12.25621319,4.803795338,101886.0391,0.5159842968
2021-07-20 01:00:00,2021-07-20,1:00:00,1,13.47753048,4.943438053,101859.7188,0.5203008652
2021-07-20 02:00:00,2021-07-20,2:00:00,2,14.08882904,5.094604492,101831.0781,0.525478363
2021-07-20 03:00:00,2021-07-20,3:00:00,3,14.82535076,5.162455559,101807.2109,0.5243268609
2021-07-20 04:00:00,2021-07-20,4:00:00,4,15.0509758,5.158845425,101786.5469,0.522631526
2021-07-20 05:00:00,2021-07-20,5:00:00,5,14.85418606,5.160738945,101769.8672,0.5226070881
2021-07-20 06:00:00,2021-07-20,6:00:00,6,14.43037701,5.128051758,101763.6406,0.5135385394
2021-07-20 07:00:00,2021-07-20,7:00:00,7,13.61546993,4.970631599,101772.1016,0.4915122092
2021-07-20 08:00:00,2021-07-20,8:00:00,8,13.262187,4.87944603,101793.5313,0.4713463187
2021-07-20 09:00:00,2021-07-20,9:00:00,9,12.66293144,4.785387039,101823.4063,0.4658558369
2021-07-20 10:00:00,2021-07-20,10:00:00,10,11.18893623,4.597854137,101854.3125,0.4684417248
2021-07-20 11:00:00,2021-07-20,11:00:00,11,10.37935734,4.475247383,101875.7813,0.467939049
2021-07-20 12:00:00,2021-07-20,12:00:00,12,9.90377903,4.341394424,101881.6406,0.4656239152
2021-07-20 13:00:00,2021-07-20,13:00:00,13,9.406790733,4.240548134,101875.0,0.4663145542
2021-07-20 14:00:00,2021-07-20,14:00:00,14,9.327282906,4.196554661,101860.7109,0.4676412344
2021-07-20 15:00:00,2021-07-20,15:00:00,15,8.769374847,4.180525303,101838.6016,0.4691165388
2021-07-20 16:00:00,2021-07-20,16:00:00,16,8.609963417,4.167993069,101811.6563,0.4774358273
2021-07-20 17:00:00,2021-07-20,17:00:00,17,8.575413704,4.163756847,101793.4297,0.4928512871
2021-07-20 18:00:00,2021-07-20,18:00:00,18,8.082138062,4.236405849,101796.2656,0.5046797991
2021-07-20 19:00:00,2021-07-20,19:00:00,19,8.254562378,4.247777939,101816.4844,0.5088394284
2021-07-20 20:00:00,2021-07-20,20:00:00,20,8.054838181,4.304977894,101840.9609,0.5142663717
2021-07-20 21:00:00,2021-07-20,21:00:00,21,8.431757927,4.406400681,101863.0625,0.5240588784
2021-07-20 22:00:00,2021-07-20,22:00:00,22,10.01756287,4.464530945,101881.5156,0.5277113318
2021-07-20 23:00:00,2021-07-20,23:00:00,23,11.03916359,4.641622543,101889.4453,0.5210616589
2021-07-21 00:00:00,2021-07-21,0:00:00,0,12.29387093,4.811881065,101878.4688,0.5159962773
2021-07-21 01:00:00,2021-07-21,1:00:00,1,13.51529884,4.951391697,101852.1719,0.5203168988
2021-07-21 02:00:00,2021-07-21,2:00:00,2,14.12670708,5.102425098,101823.5625,0.5254984498
2021-07-21 03:00:00,2021-07-21,3:00:00,3,14.86333752,5.170143604,101799.7266,0.5243510008
2021-07-21 04:00:00,2021-07-21,4:00:00,4,15.08907032,5.166400909,101779.0938,0.522659719
2021-07-21 05:00:00,2021-07-21,5:00:00,5,14.89238739,5.168161392,101762.4375,0.5226393342
2021-07-21 06:00:00,2021-07-21,6:00:00,6,14.46868229,5.135342121,101756.25,0.5135748386
2021-07-21 07:00:00,2021-07-21,7:00:00,7,13.65388298,4.977789402,101764.7344,0.4915525019
2021-07-21 08:00:00,2021-07-21,8:00:00,8,13.300704,4.886471272,101786.2031,0.4713906646
2021-07-21 09:00:00,2021-07-21,9:00:00,9,12.70155048,4.792279243,101816.1094,0.4659042358
2021-07-21 10:00:00,2021-07-21,10:00:00,10,11.22765541,4.604614258,101847.0391,0.4684941173
2021-07-21 11:00:00,2021-07-21,11:00:00,11,10.4181757,4.481874466,101868.5469,0.4679954648
2021-07-21 12:00:00,2021-07-21,12:00:00,12,9.942698479,4.347889423,101874.4375,0.4656843543
2021-07-21 13:00:00,2021-07-21,13:00:00,13,9.445809364,4.246910572,101867.8281,0.4663789272
2021-07-21 14:00:00,2021-07-21,14:00:00,14,9.366398811,4.202785015,101853.5703,0.4677096605
2021-07-21 15:00:00,2021-07-21,15:00:00,15,8.808585167,4.186623573,101831.4922,0.4691889882
2021-07-21 16:00:00,2021-07-21,16:00:00,16,8.649269104,4.173958778,101804.5781,0.4775122106
2021-07-21 17:00:00,2021-07-21,17:00:00,17,8.614811897,4.169589996,101786.3828,0.492931664
2021-07-21 18:00:00,2021-07-21,18:00:00,18,8.121631622,4.242106915,101789.25,0.5047641397
2021-07-21 19:00:00,2021-07-21,19:00:00,19,8.294147491,4.25334692,101809.5078,0.5089277625
2021-07-21 20:00:00,2021-07-21,20:00:00,20,8.094513893,4.310415268,101834.0156,0.5143586397
2021-07-21 21:00:00,2021-07-21,21:00:00,21,8.471525192,4.411705971,101856.1406,0.5241551399
2021-07-21 22:00:00,2021-07-21,22:00:00,22,10.05741596,4.469703674,101874.6406,0.5278115273
2021-07-21 23:00:00,2021-07-21,23:00:00,23,11.07910442,4.646663666,101882.5938,0.5211657882
2021-07-22 00:00:00,2021-07-22,0:00:00,0,12.33389759,4.816789627,101871.6484,0.5161044002
2021-07-22 01:00:00,2021-07-22,1:00:00,1,13.55540943,4.956168175,101845.3906,0.520428896
2021-07-22 02:00:00,2021-07-22,2:00:00,2,14.16690254,5.107069969,101816.8125,0.5256143808
2021-07-22 03:00:00,2021-07-22,3:00:00,3,14.903615,5.174656868,101793.0078,0.5244708657
2021-07-22 04:00:00,2021-07-22,4:00:00,4,15.12943172,5.170782566,101772.4063,0.5227834582
2021-07-22 05:00:00,2021-07-22,5:00:00,5,14.9328289,5.172411442,101755.7891,0.5227670074
2021-07-22 06:00:00,2021-07-22,6:00:00,6,14.50920296,5.13945961,101749.6328,0.5137064457
2021-07-22 07:00:00,2021-07-22,7:00:00,7,13.69447899,4.981775761,101758.1563,0.4916879833
2021-07-22 08:00:00,2021-07-22,8:00:00,8,13.34137821,4.890326023,101779.6563,0.4715299904
2021-07-22 09:00:00,2021-07-22,9:00:00,9,12.74230099,4.796002865,101809.5938,0.4660474658
2021-07-22 10:00:00,2021-07-22,10:00:00,10,11.2684803,4.608206272,101840.5625,0.4686412215
2021-07-22 11:00:00,2021-07-22,11:00:00,11,10.45907593,4.485334873,101862.1016,0.4681464136
2021-07-22 12:00:00,2021-07-22,12:00:00,12,9.983669281,4.351219177,101868.0234,0.4658391774
2021-07-22 13:00:00,2021-07-22,13:00:00,13,9.486850739,4.250108719,101861.4453,0.4665376246
2021-07-22 14:00:00,2021-07-22,14:00:00,14,9.407509804,4.205851555,101847.2266,0.4678721428
2021-07-22 15:00:00,2021-07-22,15:00:00,15,8.849764824,4.189558983,101825.1875,0.4693553448
2021-07-22 16:00:00,2021-07-22,16:00:00,16,8.690518379,4.176763058,101798.3047,0.4776824415
2021-07-22 17:00:00,2021-07-22,17:00:00,17,8.656126022,4.172264099,101780.1406,0.4931056798
2021-07-22 18:00:00,2021-07-22,18:00:00,18,8.163010597,4.244649887,101783.0469,0.5049419403
2021-07-22 19:00:00,2021-07-22,19:00:00,19,8.335590363,4.255759239,101803.3359,0.5091093779
2021-07-22 20:00:00,2021-07-22,20:00:00,20,8.136019707,4.312696457,101827.8828,0.5145441294
2021-07-22 21:00:00,2021-07-22,21:00:00,21,8.513091087,4.413856506,101850.0469,0.5243443251
2021-07-22 22:00:00,2021-07-22,22:00:00,22,10.09904289,4.471723557,101868.5703,0.5280045271
2021-07-22 23:00:00,2021-07-22,23:00:00,23,11.12079048,4.648552895,101876.5703,0.5213626027
2021-07-23 00:00:00,2021-07-23,0:00:00,0,12.37564278,4.818548679,101865.6563,0.5163049102
2021-07-23 01:00:00,2021-07-23,1:00:00,1,13.59720993,4.95779705,101839.4297,0.5206332803
2021-07-23 02:00:00,2021-07-23,2:00:00,2,14.20875931,5.108568668,101810.8906,0.5258225203
2021-07-23 03:00:00,2021-07-23,3:00:00,3,14.94552612,5.176024914,101787.125,0.5246827006
2021-07-23 04:00:00,2021-07-23,4:00:00,4,15.17139339,5.172020435,101766.5547,0.5229990482
2021-07-23 05:00:00,2021-07-23,5:00:00,5,14.97484112,5.173519611,101749.9766,0.5229862928
2021-07-23 06:00:00,2021-07-23,6:00:00,6,14.55126762,5.140438557,101743.8594,0.5139294863
2021-07-23 07:00:00,2021-07-23,7:00:00,7,13.73659134,4.982625008,101752.4141,0.4919147491
2021-07-23 08:00:00,2021-07-23,8:00:00,8,13.3835392,4.891045094,101773.9531,0.4717604816
2021-07-23 09:00:00,2021-07-23,9:00:00,9,12.78450775,4.796592712,101803.9219,0.4662816226
2021-07-23 10:00:00,2021-07-23,10:00:00,10,11.31073189,4.608665943,101834.9297,0.4688790441
2021-07-23 11:00:00,2021-07-23,11:00:00,11,10.50137043,4.485666275,101856.5078,0.4683879614
2021-07-23 12:00:00,2021-07-23,12:00:00,12,10.02600765,4.351420403,101862.4609,0.4660843909
2021-07-23 13:00:00,2021-07-23,13:00:00,13,9.529230118,4.250181198,101855.9219,0.466786474
2021-07-23 14:00:00,2021-07-23,14:00:00,14,9.449931145,4.205795288,101841.7422,0.4681246877
2021-07-23 15:00:00,2021-07-23,15:00:00,15,8.892224312,4.189373493,101819.7344,0.4696115255
2021-07-23 16:00:00,2021-07-23,16:00:00,16,8.733014107,4.176448822,101792.8906,0.4779422283
2021-07-23 17:00:00,2021-07-23,17:00:00,17,8.698658943,4.171821117,101774.7656,0.4933691621
2021-07-23 18:00:00,2021-07-23,18:00:00,18,8.205575943,4.244078636,101777.7031,0.5052090883
2021-07-23 19:00:00,2021-07-23,19:00:00,19,8.378191948,4.255058765,101798.0391,0.5093800426
2021-07-23 20:00:00,2021-07-23,20:00:00,20,8.178653717,4.311867714,101822.6172,0.5148184299
2021-07-23 21:00:00,2021-07-23,21:00:00,21,8.555754662,4.412899494,101844.8203,0.5246222615
2021-07-23 22:00:00,2021-07-23,22:00:00,22,10.14173794,4.470638752,101863.3828,0.5282860398
2021-07-23 23:00:00,2021-07-23,23:00:00,23,11.16351414,4.647339821,101871.4219,0.5216476917
2021-07-24 00:00:00,2021-07-24,0:00:00,0,12.41839314,4.817207813,101860.5391,0.5165935755
2021-07-24 01:00:00,2021-07-24,1:00:00,1,13.63998508,4.956328392,101834.3594,0.5209254622
2021-07-24 02:00:00,2021-07-24,2:00:00,2,14.25155926,5.106972218,101805.8516,0.5261182785
2021-07-24 03:00:00,2021-07-24,3:00:00,3,14.98834991,5.174301147,101782.125,0.5249820352
2021-07-24 04:00:00,2021-07-24,4:00:00,4,15.21423912,5.170168877,101761.5938,0.5233018398
2021-07-24 05:00:00,2021-07-24,5:00:00,5,15.01770782,5.171540737,101745.0547,0.5232926607
2021-07-24 06:00:00,2021-07-24,6:00:00,6,14.59415436,5.138332367,101738.9688,0.5142393112
2021-07-24 07:00:00,2021-07-24,7:00:00,7,13.77949715,4.980391979,101747.5625,0.4922280908
2021-07-24 08:00:00,2021-07-24,8:00:00,8,13.42645931,4.888685703,101769.1406,0.4720773399
2021-07-24 09:00:00,2021-07-24,9:00:00,9,12.82744312,4.794106007,101799.1563,0.4666019678
2021-07-24 10:00:00,2021-07-24,10:00:00,10,11.35368252,4.606052876,101830.1953,0.4692028761
2021-07-24 11:00:00,2021-07-24,11:00:00,11,10.54433346,4.482926369,101851.8125,0.4687152505
2021-07-24 12:00:00,2021-07-24,12:00:00,12,10.06898308,4.348554611,101857.8047,0.4664151371
2021-07-24 13:00:00,2021-07-24,13:00:00,13,9.57221508,4.247188568,101851.3125,0.4671206772
2021-07-24 14:00:00,2021-07-24,14:00:00,14,9.492922783,4.202676773,101837.1641,0.4684622884
2021-07-24 15:00:00,2021-07-24,15:00:00,15,8.935227394,4.186129093,101815.1953,0.4699525237
2021-07-24 16:00:00,2021-07-24,16:00:00,16,8.776021957,4.173079014,101788.3906,0.4782867134
